tconst,adult,backdrop_path,id,title,original_language,original_title,overview,poster_path,media_type,genre_ids,popularity,release_date,video,vote_average,vote_count
tt0934605,FALSE,/3IDlIQmDNKkPl3oTHq5FEt7W9eS.jpg,97293,A Very Wompkee Christmas,en,A Very Wompkee Christmas,"On the eve of Christmas the Wompkee's plan a great day of celebration. However, evil forces are stirring in the shape of the evil ice witch, Igora Borealis, and our friends the Wompkee's must try and thwart her darstadly plans. Some amazing 3-D animation techniques, and a heart-warming tale, combine to provide a slice of family fun that is sure to provide some Christmas cheer.",/1nfDx37t2s3Fivf9xj7qD2ey0jC.jpg,movie,"16, 14",1.593,2003-01-01,FALSE,0,0
tt0934605,FALSE,/3IDlIQmDNKkPl3oTHq5FEt7W9eS.jpg,97293,A Very Wompkee Christmas,en,A Very Wompkee Christmas,"On the eve of Christmas the Wompkee's plan a great day of celebration. However, evil forces are stirring in the shape of the evil ice witch, Igora Borealis, and our friends the Wompkee's must try and thwart her darstadly plans. Some amazing 3-D animation techniques, and a heart-warming tale, combine to provide a slice of family fun that is sure to provide some Christmas cheer.",/1nfDx37t2s3Fivf9xj7qD2ey0jC.jpg,movie,"16, 14",1.593,2003-01-01,FALSE,0,0
tt0936481,FALSE,NA,51812,Quails Quest: Its a Boy!,nl,Het is een Jongen!,"Now known as the Quail's First Christmas. Identical, except for the title change on the cover. Imagine the ""greatest story ever told"" as seen from the perspective of three small birds! The three quails befriended by Mary and are swept along on the journey of their lives. They are captured by King Herod, but discover a plot against Mary's baby, so they decide they must escape to warn the family that the king is looking for Jesus.The animated film was the idea of London-based Christian writer Steve Legg as a holiday evangelism tool. After realizing that so many children have no idea who Jesus Christ is, he wanted to communicate to them the real meaning of Christmas. It has become a favorite seasonal staple in the UK. Recommended for ages 3 and up.",NA,movie,"16, 35, 10751",1.4,2005-11-27,FALSE,1,1
tt0936481,FALSE,NA,51812,Quails Quest: Its a Boy!,nl,Het is een Jongen!,"Now known as the Quail's First Christmas. Identical, except for the title change on the cover. Imagine the ""greatest story ever told"" as seen from the perspective of three small birds! The three quails befriended by Mary and are swept along on the journey of their lives. They are captured by King Herod, but discover a plot against Mary's baby, so they decide they must escape to warn the family that the king is looking for Jesus.The animated film was the idea of London-based Christian writer Steve Legg as a holiday evangelism tool. After realizing that so many children have no idea who Jesus Christ is, he wanted to communicate to them the real meaning of Christmas. It has become a favorite seasonal staple in the UK. Recommended for ages 3 and up.",NA,movie,"16, 35, 10751",1.4,2005-11-27,FALSE,1,1
tt0937375,FALSE,/qUTY0w0ZQ15siNdu3Nfa88T5gqV.jpg,15250,This Christmas,en,This Christmas,"This year Christmas with the Whitfields promises to be one they will never forget. All the siblings have come home for the first time in years and they've brought plenty of baggage with them. As the Christmas tree is trimmed and the lights are hung, secrets are revealed and family bonds are tested. As their lives converge, they join together and help each other discover the true meaning of family.",/dBuLAw4mRlO83LPA2s4zOlVesUe.jpg,movie,"35, 18, 10749",25.27,2007-11-27,FALSE,6.503,117
tt0937375,FALSE,/qUTY0w0ZQ15siNdu3Nfa88T5gqV.jpg,15250,This Christmas,en,This Christmas,"This year Christmas with the Whitfields promises to be one they will never forget. All the siblings have come home for the first time in years and they've brought plenty of baggage with them. As the Christmas tree is trimmed and the lights are hung, secrets are revealed and family bonds are tested. As their lives converge, they join together and help each other discover the true meaning of family.",/dBuLAw4mRlO83LPA2s4zOlVesUe.jpg,movie,"35, 18, 10749",25.27,2007-11-27,FALSE,6.503,117
tt0937375,FALSE,/qUTY0w0ZQ15siNdu3Nfa88T5gqV.jpg,15250,This Christmas,en,This Christmas,"This year Christmas with the Whitfields promises to be one they will never forget. All the siblings have come home for the first time in years and they've brought plenty of baggage with them. As the Christmas tree is trimmed and the lights are hung, secrets are revealed and family bonds are tested. As their lives converge, they join together and help each other discover the true meaning of family.",/dBuLAw4mRlO83LPA2s4zOlVesUe.jpg,movie,"35, 18, 10749",25.27,2007-11-27,FALSE,6.503,117
tt0938666,FALSE,/lttAmV82m4SlQHlk0FVYEqF9utP.jpg,24446,Holiday in Handcuffs,en,Holiday in Handcuffs,"A ne er-do-well thirty-something attempts to appease her family by kidnapping herself an attractive boyfriend for the family Christmas. Despite unlikely odds and dysfunctional family moments, the two fall in love and share a magical Christmas.",/cOHe3Otd2VUbvFlkuD3wKC0braB.jpg,movie,"35, 10749, 10751, 10770",21.288,2007-12-09,FALSE,6.332,173
tt0938666,FALSE,/lttAmV82m4SlQHlk0FVYEqF9utP.jpg,24446,Holiday in Handcuffs,en,Holiday in Handcuffs,"A ne er-do-well thirty-something attempts to appease her family by kidnapping herself an attractive boyfriend for the family Christmas. Despite unlikely odds and dysfunctional family moments, the two fall in love and share a magical Christmas.",/cOHe3Otd2VUbvFlkuD3wKC0braB.jpg,movie,"35, 10749, 10751, 10770",21.288,2007-12-09,FALSE,6.332,173
tt0938666,FALSE,/lttAmV82m4SlQHlk0FVYEqF9utP.jpg,24446,Holiday in Handcuffs,en,Holiday in Handcuffs,"A ne er-do-well thirty-something attempts to appease her family by kidnapping herself an attractive boyfriend for the family Christmas. Despite unlikely odds and dysfunctional family moments, the two fall in love and share a magical Christmas.",/cOHe3Otd2VUbvFlkuD3wKC0braB.jpg,movie,"35, 10749, 10751, 10770",21.288,2007-12-09,FALSE,6.332,173
tt0950740,FALSE,/z1JxqSucPE9xj3OXgmkTTenNYx1.jpg,72140,A Grandpa for Christmas,en,A Grandpa for Christmas,An old-time movie-star singer/ hoofer rebonds with his estranged daughter and 9-year-old granddaughter.,/fVmRmGoFMZgZGFyGLPTMyfseId2.jpg,movie,"18, 10770, 35",3.092,2007-11-24,FALSE,6.8,22
tt0950740,FALSE,/z1JxqSucPE9xj3OXgmkTTenNYx1.jpg,72140,A Grandpa for Christmas,en,A Grandpa for Christmas,An old-time movie-star singer/ hoofer rebonds with his estranged daughter and 9-year-old granddaughter.,/fVmRmGoFMZgZGFyGLPTMyfseId2.jpg,movie,"18, 10770, 35",3.092,2007-11-24,FALSE,6.8,22
tt0960708,FALSE,NA,741261,The 12 Days of Black Christmas,en,The 12 Days of Black Christmas,"An interview with the cast and crew of the cult horror film Black Christmas (1974), hosted by John Saxon, who starred in the film. Included are stories about the making of the picture and what many of the participants have been doing since then.",/f3fZgH7MH8EczbvV5TYrgwxs27Z.jpg,movie,"99, 27",3.588,2006-12-05,FALSE,4,1
tt0960708,FALSE,NA,741261,The 12 Days of Black Christmas,en,The 12 Days of Black Christmas,"An interview with the cast and crew of the cult horror film Black Christmas (1974), hosted by John Saxon, who starred in the film. Included are stories about the making of the picture and what many of the participants have been doing since then.",/f3fZgH7MH8EczbvV5TYrgwxs27Z.jpg,movie,"99, 27",3.588,2006-12-05,FALSE,4,1
tt0991150,FALSE,/a9rqJFzPrZAlYi0FWQrPWprrmaV.jpg,14094,Christmas in Wonderland,en,Christmas in Wonderland,"Three kids and their Dad move from L.A to Edmonton. When they go shopping at West Edmonton Mall they find counterfeit cash. They inadvertently help catch the crooks, and later make a discovery about Santa",/o1zsNUlDJFQOP8RtPgPaKjVHgUf.jpg,movie,35,6.782,2007-12-27,FALSE,5.5,78
tt0991150,FALSE,/a9rqJFzPrZAlYi0FWQrPWprrmaV.jpg,14094,Christmas in Wonderland,en,Christmas in Wonderland,"Three kids and their Dad move from L.A to Edmonton. When they go shopping at West Edmonton Mall they find counterfeit cash. They inadvertently help catch the crooks, and later make a discovery about Santa",/o1zsNUlDJFQOP8RtPgPaKjVHgUf.jpg,movie,35,6.782,2007-12-27,FALSE,5.5,78
tt0991150,FALSE,/a9rqJFzPrZAlYi0FWQrPWprrmaV.jpg,14094,Christmas in Wonderland,en,Christmas in Wonderland,"Three kids and their Dad move from L.A to Edmonton. When they go shopping at West Edmonton Mall they find counterfeit cash. They inadvertently help catch the crooks, and later make a discovery about Santa",/o1zsNUlDJFQOP8RtPgPaKjVHgUf.jpg,movie,35,6.782,2007-12-27,FALSE,5.5,78
tt0992992,FALSE,NA,142077,Lost Holiday: The Jim & Suzanne Shemwell Story,en,Lost Holiday: The Jim & Suzanne Shemwell Story,"In Idaho, an estranged couple are trapped in a blizzard while on vacation just before Christmas.",/v2tHddVATgrAOgzwUmDlMWCaQBK.jpg,movie,"18, 12, 10770",6.369,2007-12-08,FALSE,5.4,5
tt0992992,FALSE,NA,142077,Lost Holiday: The Jim & Suzanne Shemwell Story,en,Lost Holiday: The Jim & Suzanne Shemwell Story,"In Idaho, an estranged couple are trapped in a blizzard while on vacation just before Christmas.",/v2tHddVATgrAOgzwUmDlMWCaQBK.jpg,movie,"18, 12, 10770",6.369,2007-12-08,FALSE,5.4,5
tt0993789,FALSE,/oeQoePt9S4V3KHhZK1CWZE2yJrr.jpg,8892,A Christmas Tale,fr,Un conte de Noël,"When their regal matriarch falls ill, the troubled Vuillard family come together for a hesitant Christmastime reunion. Among them is rebellious ne'er-do-well Henri and the uptight Elizabeth. Together under the same roof for the first time in many years, their intricate, long denied resentments and yearnings emerge again.",/yGLrE150vchL1q1e1UNmPRPKwii.jpg,movie,"35, 18",9.583,2008-05-16,FALSE,6.7,141
tt0993789,FALSE,/oeQoePt9S4V3KHhZK1CWZE2yJrr.jpg,8892,A Christmas Tale,fr,Un conte de Noël,"When their regal matriarch falls ill, the troubled Vuillard family come together for a hesitant Christmastime reunion. Among them is rebellious ne'er-do-well Henri and the uptight Elizabeth. Together under the same roof for the first time in many years, their intricate, long denied resentments and yearnings emerge again.",/yGLrE150vchL1q1e1UNmPRPKwii.jpg,movie,"35, 18",9.583,2008-05-16,FALSE,6.7,141
tt0999872,FALSE,/AaS3uD7RUMGMXdZzhI4ITa4aSMO.jpg,13610,Christmas Cottage,en,Christmas Cottage,"Inspired by the picturesque paintings of Thomas Kinkade, The Christmas Cottage tells the semi-autobiographical tale of how a young boy is propelled to launch a career as an artist after he learns that his mother is in danger of losing the family home.",/xgVxmbD4mLtvelP8U5jbT7Rxjiv.jpg,movie,"18, 10749, 10751",15.005,2008-10-15,FALSE,6.5,45
tt0999872,FALSE,/AaS3uD7RUMGMXdZzhI4ITa4aSMO.jpg,13610,Christmas Cottage,en,Christmas Cottage,"Inspired by the picturesque paintings of Thomas Kinkade, The Christmas Cottage tells the semi-autobiographical tale of how a young boy is propelled to launch a career as an artist after he learns that his mother is in danger of losing the family home.",/xgVxmbD4mLtvelP8U5jbT7Rxjiv.jpg,movie,"18, 10749, 10751",15.005,2008-10-15,FALSE,6.5,45
tt10006006,FALSE,/uuCj46exjP6UOo976MAWACWFv1X.jpg,587693,A Christmas Prince: The Royal Baby,en,A Christmas Prince: The Royal Baby,"Christmas brings the ultimate gift to Aldovia: a royal baby. But first, Queen Amber must help her family and kingdom by finding a missing peace treaty.",/4RErLw0APt8qQiee0d8VCKasWwl.jpg,movie,"10749, 10751",35.22,2019-12-05,FALSE,6.309,503
tt10006006,FALSE,/uuCj46exjP6UOo976MAWACWFv1X.jpg,587693,A Christmas Prince: The Royal Baby,en,A Christmas Prince: The Royal Baby,"Christmas brings the ultimate gift to Aldovia: a royal baby. But first, Queen Amber must help her family and kingdom by finding a missing peace treaty.",/4RErLw0APt8qQiee0d8VCKasWwl.jpg,movie,"10749, 10751",35.22,2019-12-05,FALSE,6.309,503
tt10060094,FALSE,/YZMpzCAQ8Ljnq2XOWkWOasexsw.jpg,611207,The Knight Before Christmas,en,The Knight Before Christmas,A medieval English knight is magically transported to present day where he ends up falling for a high school science teacher.,/ivymBQYzYqZoLhvgYg77gSzXKsA.jpg,movie,"35, 10749",30.141,2019-11-21,FALSE,6.425,1040
tt10060094,FALSE,/YZMpzCAQ8Ljnq2XOWkWOasexsw.jpg,611207,The Knight Before Christmas,en,The Knight Before Christmas,A medieval English knight is magically transported to present day where he ends up falling for a high school science teacher.,/ivymBQYzYqZoLhvgYg77gSzXKsA.jpg,movie,"35, 10749",30.141,2019-11-21,FALSE,6.425,1040
tt10060094,FALSE,/YZMpzCAQ8Ljnq2XOWkWOasexsw.jpg,611207,The Knight Before Christmas,en,The Knight Before Christmas,A medieval English knight is magically transported to present day where he ends up falling for a high school science teacher.,/ivymBQYzYqZoLhvgYg77gSzXKsA.jpg,movie,"35, 10749",30.141,2019-11-21,FALSE,6.425,1040
tt10091530,FALSE,/1NSjj7AnAbAUXHAJv3a14yC3h4E.jpg,639609,Holiday Rush,en,Holiday Rush,"After his sudden firing, a popular radio DJ moves in with his aunt, bringing along his four spoiled children, and a plan to return to the airwaves.",/ccL8XtMJSAl5VRoOdyKn7Cd0QA2.jpg,movie,"18, 35, 10749",17.503,2019-11-28,FALSE,5.6,199
tt10091530,FALSE,/1NSjj7AnAbAUXHAJv3a14yC3h4E.jpg,639609,Holiday Rush,en,Holiday Rush,"After his sudden firing, a popular radio DJ moves in with his aunt, bringing along his four spoiled children, and a plan to return to the airwaves.",/ccL8XtMJSAl5VRoOdyKn7Cd0QA2.jpg,movie,"18, 35, 10749",17.503,2019-11-28,FALSE,5.6,199
tt10091530,FALSE,/1NSjj7AnAbAUXHAJv3a14yC3h4E.jpg,639609,Holiday Rush,en,Holiday Rush,"After his sudden firing, a popular radio DJ moves in with his aunt, bringing along his four spoiled children, and a plan to return to the airwaves.",/ccL8XtMJSAl5VRoOdyKn7Cd0QA2.jpg,movie,"18, 35, 10749",17.503,2019-11-28,FALSE,5.6,199
tt10118110,FALSE,/hXBaISwnzCl8QpAuL93zOLSRymt.jpg,655397,Christmas Wedding Runaway,en,Christmas Wedding Runaway,"Maggie, a runaway bride, does some soul-searching when she's trapped in a snowed-in cabin with her grandmother and an old flame at Christmas.",/awscbbMh5qHQorHSYza8t7Ret9b.jpg,movie,"10749, 10770",3.839,2019-12-22,FALSE,5.4,10
tt10118110,FALSE,/hXBaISwnzCl8QpAuL93zOLSRymt.jpg,655397,Christmas Wedding Runaway,en,Christmas Wedding Runaway,"Maggie, a runaway bride, does some soul-searching when she's trapped in a snowed-in cabin with her grandmother and an old flame at Christmas.",/awscbbMh5qHQorHSYza8t7Ret9b.jpg,movie,"10749, 10770",3.839,2019-12-22,FALSE,5.4,10
tt10136898,FALSE,/lU5IOu6eR7oJ31MSo2e383dgOoR.jpg,604553,Christmas Wishes & Mistletoe Kisses,en,Christmas Wishes & Mistletoe Kisses,"Single mom Abbey takes a leap of faith to pursue her passion for interior design. When she gets hired to decorate the estate of local businessman Nick, Abbey must complete the job by Christmas Eve. With the holidays fast approaching, Abbey must figure out how to break down the wall between her and Nick, as this could be the opportunity that jump-starts her career.",/gh9iUFpPkbS30bJFaek34JLDkls.jpg,movie,"10749, 10770",7.4,2019-10-26,FALSE,6.361,54
tt10136898,FALSE,/lU5IOu6eR7oJ31MSo2e383dgOoR.jpg,604553,Christmas Wishes & Mistletoe Kisses,en,Christmas Wishes & Mistletoe Kisses,"Single mom Abbey takes a leap of faith to pursue her passion for interior design. When she gets hired to decorate the estate of local businessman Nick, Abbey must complete the job by Christmas Eve. With the holidays fast approaching, Abbey must figure out how to break down the wall between her and Nick, as this could be the opportunity that jump-starts her career.",/gh9iUFpPkbS30bJFaek34JLDkls.jpg,movie,"10749, 10770",7.4,2019-10-26,FALSE,6.361,54
tt10136898,FALSE,/lU5IOu6eR7oJ31MSo2e383dgOoR.jpg,604553,Christmas Wishes & Mistletoe Kisses,en,Christmas Wishes & Mistletoe Kisses,"Single mom Abbey takes a leap of faith to pursue her passion for interior design. When she gets hired to decorate the estate of local businessman Nick, Abbey must complete the job by Christmas Eve. With the holidays fast approaching, Abbey must figure out how to break down the wall between her and Nick, as this could be the opportunity that jump-starts her career.",/gh9iUFpPkbS30bJFaek34JLDkls.jpg,movie,"10749, 10770",7.4,2019-10-26,FALSE,6.361,54
