tconst,genre_ids,release_date,title,color,percentage,hsv_family,year
tt13280552,10402,2020-12-01,Katherine Jenkins Christmas Spectacular,#EEF0EF,0.965925925925926,#FFFFFF,2020
tt13280552,10402,2020-12-01,Katherine Jenkins Christmas Spectacular,#F3F3F3,0.9511111111111112,#FFFFFF,2020
tt13290168,"10402, 99",2020-12-11,High School Musical: The Musical: The Holiday Special,#170F04,0.5955555555555556,#000000,2020
tt13290168,"10402, 99",2020-12-11,High School Musical: The Musical: The Holiday Special,#181005,0.44740740740740736,#000000,2020
tt13290168,"10402, 99",2020-12-11,High School Musical: The Musical: The Holiday Special,#FFFFFD,0.36148148148148146,#FFFFFF,2020
tt13290168,"10402, 99",2020-12-11,High School Musical: The Musical: The Holiday Special,#161004,0.3377777777777778,#000000,2020
tt13290168,"10402, 99",2020-12-11,High School Musical: The Musical: The Holiday Special,#FFFFFB,0.3377777777777778,#FFFFFF,2020
tt13298482,"35, 10770",2020-12-06,Marry Me This Christmas,#F6F6F6,0.8711111111111111,#FFFFFF,2020
tt13298482,"35, 10770",2020-12-06,Marry Me This Christmas,#63D5D5,0.6903703703703703,#55FFFF,2020
tt13298482,"35, 10770",2020-12-06,Marry Me This Christmas,#64D6D6,0.637037037037037,#55FFFF,2020
tt13298482,"35, 10770",2020-12-06,Marry Me This Christmas,#62D4D4,0.6162962962962963,#39AAAA,2020
tt13298482,"35, 10770",2020-12-06,Marry Me This Christmas,#F5F5F5,0.5511111111111111,#FFFFFF,2020
tt1330015,"14, 18, 28, 35, 53, 10751, 10770",2008-12-09,Christmas Town,#FFFFFF,2.441481481481482,#FFFFFF,2008
tt1330015,"14, 18, 28, 35, 53, 10751, 10770",2008-12-09,Christmas Town,#000000,1.4962962962962962,#000000,2008
tt1330015,"14, 18, 28, 35, 53, 10751, 10770",2008-12-09,Christmas Town,#FFFEFF,1.0281481481481485,#FFFFFF,2008
tt1330015,"14, 18, 28, 35, 53, 10751, 10770",2008-12-09,Christmas Town,#FEFFFF,0.7051851851851851,#FFFFFF,2008
tt1330015,"14, 18, 28, 35, 53, 10751, 10770",2008-12-09,Christmas Town,#FFFFFD,0.5125925925925926,#FFFFFF,2008
tt1332026,"10770, 16, 10751",2008-12-13,A Miser Brothers' Christmas,#FFFFFF,20.758518518518517,#FFFFFF,2008
tt1332026,"10770, 16, 10751",2008-12-13,A Miser Brothers' Christmas,#FEFFFF,4.322962962962963,#FFFFFF,2008
tt1332026,"10770, 16, 10751",2008-12-13,A Miser Brothers' Christmas,#FFFEFF,2.696296296296296,#FFFFFF,2008
tt1332026,"10770, 16, 10751",2008-12-13,A Miser Brothers' Christmas,#FFFFFD,1.5496296296296297,#FFFFFF,2008
tt1332026,"10770, 16, 10751",2008-12-13,A Miser Brothers' Christmas,#FCFFFF,1.0074074074074073,#FFFFFF,2008
tt13320784,"10749, 10770",2020-11-27,Five Star Christmas,#1C1C28,0.05037037037037037,#000000,2020
tt13320784,"10749, 10770",2020-11-27,Five Star Christmas,#A05119,0.04148148148148148,#AA6600,2020
tt13320784,"10749, 10770",2020-11-27,Five Star Christmas,#150000,0.03259259259259259,#000000,2020
tt13320784,"10749, 10770",2020-11-27,Five Star Christmas,#160000,0.03259259259259259,#000000,2020
tt13320784,"10749, 10770",2020-11-27,Five Star Christmas,#0E0000,0.02962962962962963,#000000,2020
tt13327258,"10402, 35",2020-12-01,The Jinkx & DeLa Holiday Special,#034E76,0.08592592592592593,#002255,2020
tt13327258,"10402, 35",2020-12-01,The Jinkx & DeLa Holiday Special,#024D75,0.08296296296296296,#002255,2020
tt13327258,"10402, 35",2020-12-01,The Jinkx & DeLa Holiday Special,#023054,0.05037037037037037,#002255,2020
tt13327258,"10402, 35",2020-12-01,The Jinkx & DeLa Holiday Special,#01375B,0.04444444444444444,#002255,2020
tt13327258,"10402, 35",2020-12-01,The Jinkx & DeLa Holiday Special,#012C4F,0.04148148148148148,#002255,2020
tt13341400,"10749, 18, 10770",2020-11-14,Christmas in Vienna,#12210E,0.5244444444444445,#000000,2020
tt13341400,"10749, 18, 10770",2020-11-14,Christmas in Vienna,#12210C,0.36148148148148146,#000000,2020
tt13341400,"10749, 18, 10770",2020-11-14,Christmas in Vienna,#11200D,0.31407407407407406,#000000,2020
tt13341400,"10749, 18, 10770",2020-11-14,Christmas in Vienna,#13220F,0.2488888888888889,#000000,2020
tt13341400,"10749, 18, 10770",2020-11-14,Christmas in Vienna,#11200B,0.1837037037037037,#000000,2020
tt13341408,"10770, 18, 10749",2020-11-15,The Christmas Doctor,#EFEFF7,0.5007407407407407,#FFFFFF,2020
tt13341408,"10770, 18, 10749",2020-11-15,The Christmas Doctor,#EBEEF5,0.4888888888888889,#FFFFFF,2020
tt13341408,"10770, 18, 10749",2020-11-15,The Christmas Doctor,#EAEDF4,0.3792592592592592,#FFFFFF,2020
tt13341408,"10770, 18, 10749",2020-11-15,The Christmas Doctor,#EAEDF6,0.3674074074074074,#FFFFFF,2020
tt13341408,"10770, 18, 10749",2020-11-15,The Christmas Doctor,#EEEEF6,0.3051851851851852,#FFFFFF,2020
tt13341414,"10749, 10770",2020-11-15,A Timeless Christmas,#000200,0.08888888888888889,#000000,2020
tt13341414,"10749, 10770",2020-11-15,A Timeless Christmas,#120000,0.08888888888888889,#000000,2020
tt13341414,"10749, 10770",2020-11-15,A Timeless Christmas,#000100,0.08592592592592593,#000000,2020
tt13341414,"10749, 10770",2020-11-15,A Timeless Christmas,#010000,0.07111111111111111,#000000,2020
tt13341414,"10749, 10770",2020-11-15,A Timeless Christmas,#0D0000,0.06518518518518518,#000000,2020
tt13341432,"10770, 10749",2020-11-21,A Nashville Christmas Carol,#020202,6.311111111111112,#000000,2020
tt13341432,"10770, 10749",2020-11-21,A Nashville Christmas Carol,#000000,0.8,#000000,2020
tt13341432,"10770, 10749",2020-11-21,A Nashville Christmas Carol,#010000,0.6488888888888888,#000000,2020
tt13341432,"10770, 10749",2020-11-21,A Nashville Christmas Carol,#020200,0.2607407407407407,#000000,2020
tt13341432,"10770, 10749",2020-11-21,A Nashville Christmas Carol,#010101,0.24,#000000,2020
tt13341592,"10770, 9648",2020-11-28,USS Christmas,#FFFEFF,0.11259259259259258,#FFFFFF,2020
tt13341592,"10770, 9648",2020-11-28,USS Christmas,#FEFFFF,0.09777777777777776,#FFFFFF,2020
tt13341592,"10770, 9648",2020-11-28,USS Christmas,#FCFFFF,0.08888888888888889,#FFFFFF,2020
tt13341592,"10770, 9648",2020-11-28,USS Christmas,#FBFFFF,0.06518518518518518,#FFFFFF,2020
tt13341592,"10770, 9648",2020-11-28,USS Christmas,#FFFFF6,0.05925925925925926,#FFFFFF,2020
tt13341848,"10749, 10770",2020-11-22,"A Godwink Christmas: Second Chance, First Love",#12151C,0.28148148148148144,#000000,2020
tt13341848,"10749, 10770",2020-11-22,"A Godwink Christmas: Second Chance, First Love",#11141B,0.22814814814814816,#000000,2020
tt13341848,"10749, 10770",2020-11-22,"A Godwink Christmas: Second Chance, First Love",#15181F,0.21333333333333335,#000000,2020
tt13341848,"10749, 10770",2020-11-22,"A Godwink Christmas: Second Chance, First Love",#14171E,0.17777777777777778,#000000,2020
tt13341848,"10749, 10770",2020-11-22,"A Godwink Christmas: Second Chance, First Love",#13161D,0.16296296296296295,#000000,2020
tt13341908,"10749, 10770",2020-12-06,Christmas Ever After,#EDF0F5,0.47111111111111115,#FFFFFF,2020
tt13341908,"10749, 10770",2020-12-06,Christmas Ever After,#ECEFF4,0.3851851851851852,#FFFFFF,2020
tt13341908,"10749, 10770",2020-12-06,Christmas Ever After,#EAEDF2,0.3496296296296296,#FFFFFF,2020
tt13341908,"10749, 10770",2020-12-06,Christmas Ever After,#EBEEF3,0.33481481481481484,#FFFFFF,2020
tt13341908,"10749, 10770",2020-12-06,Christmas Ever After,#EEF1F6,0.31407407407407406,#FFFFFF,2020
tt13342004,"10749, 10770, 35, 14",2020-12-13,Christmas Comes Twice,#589E6A,0.06814814814814815,#71AA88,2020
tt13342004,"10749, 10770, 35, 14",2020-12-13,Christmas Comes Twice,#559B67,0.06518518518518518,#71AA88,2020
tt13342004,"10749, 10770, 35, 14",2020-12-13,Christmas Comes Twice,#FCFFFF,0.06518518518518518,#FFFFFF,2020
tt13342004,"10749, 10770, 35, 14",2020-12-13,Christmas Comes Twice,#1C4825,0.06222222222222223,#1C5533,2020
tt13342004,"10749, 10770, 35, 14",2020-12-13,Christmas Comes Twice,#539965,0.06222222222222223,#71AA88,2020
tt13342118,"10770, 10749",2020-12-19,Swept Up by Christmas,#FFFEFB,0.4266666666666667,#FFFFFF,2020
tt13342118,"10770, 10749",2020-12-19,Swept Up by Christmas,#FFFFFA,0.3407407407407408,#FFFFFF,2020
tt13342118,"10770, 10749",2020-12-19,Swept Up by Christmas,#FFFFFB,0.3407407407407408,#FFFFFF,2020
tt13342118,"10770, 10749",2020-12-19,Swept Up by Christmas,#FFFFFD,0.2874074074074074,#FFFFFF,2020
tt13342118,"10770, 10749",2020-12-19,Swept Up by Christmas,#294030,0.23703703703703705,#395544,2020
tt13342180,"10770, 18, 10749",2020-12-20,A Christmas Break,#090E11,0.5629629629629629,#000000,2020
tt13342180,"10770, 18, 10749",2020-12-20,A Christmas Break,#081110,0.3288888888888889,#000000,2020
tt13342180,"10770, 18, 10749",2020-12-20,A Christmas Break,#07100F,0.3259259259259259,#000000,2020
tt13342180,"10770, 18, 10749",2020-12-20,A Christmas Break,#08080A,0.2637037037037037,#000000,2020
tt13342180,"10770, 18, 10749",2020-12-20,A Christmas Break,#0D0B0E,0.23703703703703705,#000000,2020
tt13342190,"10770, 18",2020-12-12,"Love, Lights, Hanukkah!",#0A2131,0.5214814814814814,#1C3355,2020
tt13342190,"10770, 18",2020-12-12,"Love, Lights, Hanukkah!",#092030,0.3496296296296296,#1C3355,2020
tt13342190,"10770, 18",2020-12-12,"Love, Lights, Hanukkah!",#081E2C,0.16,#1C3355,2020
tt13342190,"10770, 18",2020-12-12,"Love, Lights, Hanukkah!",#081F2F,0.1511111111111111,#1C3355,2020
tt13342190,"10770, 18",2020-12-12,"Love, Lights, Hanukkah!",#F1FFFF,0.13037037037037036,#FFFFFF,2020
tt13342238,"10770, 10749, 10751",2020-12-20,Project Christmas Wish,#CDE4EA,0.4296296296296296,#FFFFFF,2020
tt13342238,"10770, 10749, 10751",2020-12-20,Project Christmas Wish,#C2E0EA,0.4266666666666667,#AAFFFF,2020
tt13342238,"10770, 10749, 10751",2020-12-20,Project Christmas Wish,#C1DFEA,0.2992592592592593,#AAFFFF,2020
tt13342238,"10770, 10749, 10751",2020-12-20,Project Christmas Wish,#C3E1EB,0.2992592592592593,#AAFFFF,2020
tt13342238,"10770, 10749, 10751",2020-12-20,Project Christmas Wish,#BDDDE8,0.28148148148148144,#AAFFFF,2020
tt13344860,"10749, 10770",2020-10-24,Christmas Tree Lane,#0A2B72,0.02962962962962963,#002255,2020
tt13344860,"10749, 10770",2020-10-24,Christmas Tree Lane,#082970,0.02666666666666667,#002255,2020
tt13344860,"10749, 10770",2020-10-24,Christmas Tree Lane,#07286F,0.0237037037037037,#002255,2020
tt13344860,"10749, 10770",2020-10-24,Christmas Tree Lane,#02236A,0.02074074074074074,#002255,2020
tt13344860,"10749, 10770",2020-10-24,Christmas Tree Lane,#05266D,0.02074074074074074,#002255,2020
tt13350688,"10749, 10770",2020-10-25,Chateau Christmas,#FAFAFA,0.08296296296296296,#FFFFFF,2020
tt13350688,"10749, 10770",2020-10-25,Chateau Christmas,#F9F9F9,0.08,#FFFFFF,2020
tt13350688,"10749, 10770",2020-10-25,Chateau Christmas,#FFFFFF,0.07111111111111111,#FFFFFF,2020
tt13350688,"10749, 10770",2020-10-25,Chateau Christmas,#F7F7F7,0.05629629629629629,#FFFFFF,2020
tt13350688,"10749, 10770",2020-10-25,Chateau Christmas,#0E0000,0.05333333333333334,#000000,2020
tt13354204,"35, 10751, 18",2020-12-03,Just Another Christmas,#010000,0.394074074074074,#000000,2020
tt13354204,"35, 10751, 18",2020-12-03,Just Another Christmas,#170503,0.23703703703703705,#000000,2020
tt13354204,"35, 10751, 18",2020-12-03,Just Another Christmas,#180604,0.22518518518518515,#000000,2020
tt13354204,"35, 10751, 18",2020-12-03,Just Another Christmas,#190705,0.16592592592592592,#000000,2020
tt13354204,"35, 10751, 18",2020-12-03,Just Another Christmas,#160402,0.1451851851851852,#000000,2020
tt13356044,"10749, 10770, 35, 18",2020-10-31,Cranberry Christmas,#D6E3EC,0.08296296296296296,#FFFFFF,2020
tt13356044,"10749, 10770, 35, 18",2020-10-31,Cranberry Christmas,#D1DDEB,0.07703703703703704,#FFFFFF,2020
tt13356044,"10749, 10770, 35, 18",2020-10-31,Cranberry Christmas,#D7E4ED,0.07703703703703704,#FFFFFF,2020
tt13356044,"10749, 10770, 35, 18",2020-10-31,Cranberry Christmas,#D2DEEC,0.07111111111111111,#FFFFFF,2020
tt13356044,"10749, 10770, 35, 18",2020-10-31,Cranberry Christmas,#D5E2EB,0.07111111111111111,#FFFFFF,2020
tt13357258,"10749, 10770",2020-11-08,The Christmas Bow,#1B1D29,0.12148148148148148,#000000,2020
tt13357258,"10749, 10770",2020-11-08,The Christmas Bow,#1B1E27,0.11555555555555556,#000000,2020
tt13357258,"10749, 10770",2020-11-08,The Christmas Bow,#2B3340,0.10074074074074074,#394455,2020
tt13357258,"10749, 10770",2020-11-08,The Christmas Bow,#12151E,0.08888888888888889,#000000,2020
tt13357258,"10749, 10770",2020-11-08,The Christmas Bow,#11141D,0.08296296296296296,#000000,2020
tt13381368,"10749, 10770",2020-11-08,Christmas with the Darlings,#E3E4DF,0.15407407407407409,#FFFFFF,2020
tt13381368,"10749, 10770",2020-11-08,Christmas with the Darlings,#E1E2DD,0.10666666666666667,#FFFFFF,2020
tt13381368,"10749, 10770",2020-11-08,Christmas with the Darlings,#DFE0DB,0.1037037037037037,#FFFFFF,2020
tt13381368,"10749, 10770",2020-11-08,Christmas with the Darlings,#D0CFCA,0.10074074074074074,#AAAAAA,2020
tt13381368,"10749, 10770",2020-11-08,Christmas with the Darlings,#DCDDD8,0.10074074074074074,#FFFFFF,2020
tt13391592,"10749, 10770",2020-12-01,A Christmas for Mary,#FFFFFF,1.8755555555555556,#FFFFFF,2020
tt13391592,"10749, 10770",2020-12-01,A Christmas for Mary,#FFFFFD,0.637037037037037,#FFFFFF,2020
tt13391592,"10749, 10770",2020-12-01,A Christmas for Mary,#FFFEFF,0.5303703703703704,#FFFFFF,2020
tt13391592,"10749, 10770",2020-12-01,A Christmas for Mary,#FEFEFE,0.5155555555555555,#FFFFFF,2020
tt13391592,"10749, 10770",2020-12-01,A Christmas for Mary,#FEFFFF,0.36444444444444446,#FFFFFF,2020
tt13400476,"12, 10749, 14",2020-12-12,Teri Diwali Meri Christmas,#020202,2.779259259259259,#000000,2020
tt13400476,"12, 10749, 14",2020-12-12,Teri Diwali Meri Christmas,#FFF3E3,2.6103703703703705,#FFFFFF,2020
tt13400476,"12, 10749, 14",2020-12-12,Teri Diwali Meri Christmas,#030303,2.0414814814814815,#000000,2020
tt13400476,"12, 10749, 14",2020-12-12,Teri Diwali Meri Christmas,#FEF5E4,1.3362962962962963,#FFFFFF,2020
tt13400476,"12, 10749, 14",2020-12-12,Teri Diwali Meri Christmas,#060606,1.1466666666666667,#000000,2020
tt13407590,10751,2020-11-19,Malou's Christmas,#F2E8E6,0.5629629629629629,#FFFFFF,2020
tt13407590,10751,2020-11-19,Malou's Christmas,#F0E6E4,0.4207407407407407,#FFFFFF,2020
tt13407590,10751,2020-11-19,Malou's Christmas,#F1E7E5,0.34370370370370373,#FFFFFF,2020
tt13407590,10751,2020-11-19,Malou's Christmas,#EFE5E3,0.29333333333333333,#FFFFFF,2020
tt13407590,10751,2020-11-19,Malou's Christmas,#F2E7E5,0.27555555555555555,#FFFFFF,2020
tt13411942,"16, 10751",2020-12-03,Chico Bon Bon and the Very Berry Holiday,#000897,1.2592592592592593,#2200AA,2020
tt13411942,"16, 10751",2020-12-03,Chico Bon Bon and the Very Berry Holiday,#010044,0.41185185185185186,#110055,2020
tt13411942,"16, 10751",2020-12-03,Chico Bon Bon and the Very Berry Holiday,#010042,0.3407407407407408,#110055,2020
tt13411942,"16, 10751",2020-12-03,Chico Bon Bon and the Very Berry Holiday,#010896,0.3259259259259259,#2200AA,2020
tt13411942,"16, 10751",2020-12-03,Chico Bon Bon and the Very Berry Holiday,#000060,0.32,#110055,2020
tt1343029,"35, 18, 10770",2008-11-24,The Christmas Clause,#00000B,0.05037037037037037,#000000,2008
tt1343029,"35, 18, 10770",2008-11-24,The Christmas Clause,#440000,0.05037037037037037,#550000,2008
tt1343029,"35, 18, 10770",2008-11-24,The Christmas Clause,#490000,0.05037037037037037,#550000,2008
tt1343029,"35, 18, 10770",2008-11-24,The Christmas Clause,#4A0000,0.05037037037037037,#550000,2008
tt1343029,"35, 18, 10770",2008-11-24,The Christmas Clause,#4C0000,0.05037037037037037,#550000,2008
tt13437988,"16, 10751, 14",2020-11-06,Christmas at Cattle Hill,#2959AB,0.3822222222222222,#3966AA,2020
tt13437988,"16, 10751, 14",2020-11-06,Christmas at Cattle Hill,#2858AA,0.35555555555555557,#3966AA,2020
tt13437988,"16, 10751, 14",2020-11-06,Christmas at Cattle Hill,#2B5BAD,0.31407407407407406,#3966AA,2020
tt13437988,"16, 10751, 14",2020-11-06,Christmas at Cattle Hill,#2C5CAE,0.3051851851851852,#3966AA,2020
tt13437988,"16, 10751, 14",2020-11-06,Christmas at Cattle Hill,#2A5AAC,0.28444444444444444,#3966AA,2020
tt13439940,"16, 10751, 10770",2019-12-22,The Christmas Letter,#070D1D,0.48,#000000,2019
tt13439940,"16, 10751, 10770",2019-12-22,The Christmas Letter,#060C1A,0.4207407407407407,#000000,2019
tt13439940,"16, 10751, 10770",2019-12-22,The Christmas Letter,#050B19,0.33185185185185184,#000000,2019
tt13439940,"16, 10751, 10770",2019-12-22,The Christmas Letter,#070C1F,0.22814814814814816,#000000,2019
tt13439940,"16, 10751, 10770",2019-12-22,The Christmas Letter,#040A18,0.2222222222222222,#000000,2019
tt13446424,"35, 80, 53",2020-12-04,Christmas Crossfire,#EEC597,24.37037037037037,#FFDDAA,2020
tt13446424,"35, 80, 53",2020-12-04,Christmas Crossfire,#EEC599,1.2266666666666668,#FFDDAA,2020
tt13446424,"35, 80, 53",2020-12-04,Christmas Crossfire,#EFC497,1.04,#FFDDAA,2020
tt13446424,"35, 80, 53",2020-12-04,Christmas Crossfire,#EEC695,1.0281481481481485,#FFDDAA,2020
tt13446424,"35, 80, 53",2020-12-04,Christmas Crossfire,#ECC697,1.0222222222222224,#FFDDAA,2020
tt13465140,"10751, 35, 14, 10770",2021-12-03,Christmas ...Again?!,#E2F2F2,0.20148148148148148,#FFFFFF,2021
tt13465140,"10751, 35, 14, 10770",2021-12-03,Christmas ...Again?!,#D3F1FC,0.17185185185185187,#FFFFFF,2021
tt13465140,"10751, 35, 14, 10770",2021-12-03,Christmas ...Again?!,#E3F1F2,0.17185185185185187,#FFFFFF,2021
tt13465140,"10751, 35, 14, 10770",2021-12-03,Christmas ...Again?!,#E1F1F1,0.1688888888888889,#FFFFFF,2021
tt13465140,"10751, 35, 14, 10770",2021-12-03,Christmas ...Again?!,#DBEDED,0.16,#FFFFFF,2021
tt1348305,27,2009-10-13,Deadly Little Christmas,#D8D8D8,0.5125925925925926,#FFFFFF,2009
tt1348305,27,2009-10-13,Deadly Little Christmas,#D9D9D9,0.3881481481481482,#FFFFFF,2009
tt1348305,27,2009-10-13,Deadly Little Christmas,#D7D7D7,0.33481481481481484,#FFFFFF,2009
tt1348305,27,2009-10-13,Deadly Little Christmas,#DBDBDB,0.33481481481481484,#FFFFFF,2009
tt1348305,27,2009-10-13,Deadly Little Christmas,#DADADA,0.317037037037037,#FFFFFF,2009
tt13528040,10751,2020-11-20,Bo Bear Celebrates Christmas,#F9FFFF,0.13333333333333333,#FFFFFF,2020
tt13528040,10751,2020-11-20,Bo Bear Celebrates Christmas,#FCFFFF,0.11555555555555556,#FFFFFF,2020
tt13528040,10751,2020-11-20,Bo Bear Celebrates Christmas,#F9FFFD,0.10074074074074074,#FFFFFF,2020
tt13528040,10751,2020-11-20,Bo Bear Celebrates Christmas,#BC1E2D,0.09777777777777776,#AA0000,2020
tt13528040,10751,2020-11-20,Bo Bear Celebrates Christmas,#F8FFFF,0.0948148148148148,#FFFFFF,2020
tt13557370,"10751, 35, 80, 16",2021-11-04,Christmas Thieves,#FFFFFF,7.511111111111111,#FFFFFF,2021
tt13557370,"10751, 35, 80, 16",2021-11-04,Christmas Thieves,#FFFEFF,1.0014814814814814,#FFFFFF,2021
tt13557370,"10751, 35, 80, 16",2021-11-04,Christmas Thieves,#FEFFFF,0.7437037037037038,#FFFFFF,2021
tt13557370,"10751, 35, 80, 16",2021-11-04,Christmas Thieves,#FFFFFD,0.5125925925925926,#FFFFFF,2021
tt13557370,"10751, 35, 80, 16",2021-11-04,Christmas Thieves,#FCFFFF,0.5007407407407407,#FFFFFF,2021
tt13562844,10749,2021-06-01,Banking on Love,#020204,0.24,#000000,2021
tt13562844,10749,2021-06-01,Banking on Love,#020106,0.2162962962962963,#000000,2021
tt13562844,10749,2021-06-01,Banking on Love,#020202,0.1837037037037037,#000000,2021
tt13562844,10749,2021-06-01,Banking on Love,#030104,0.16296296296296295,#000000,2021
tt13562844,10749,2021-06-01,Banking on Love,#D7A37C,0.16,#FFDDAA,2021
tt1356395,"10751, 35, 10770",2009-11-09,The Dog Who Saved Christmas,#FEFEFE,20.42962962962963,#FFFFFF,2009
tt1356395,"10751, 35, 10770",2009-11-09,The Dog Who Saved Christmas,#FFFFFF,16.311111111111114,#FFFFFF,2009
tt1356395,"10751, 35, 10770",2009-11-09,The Dog Who Saved Christmas,#FEFEFC,1.1466666666666667,#FFFFFF,2009
tt1356395,"10751, 35, 10770",2009-11-09,The Dog Who Saved Christmas,#FFFDFE,1.0814814814814817,#FFFFFF,2009
tt1356395,"10751, 35, 10770",2009-11-09,The Dog Who Saved Christmas,#FFFEFF,1.0548148148148149,#FFFFFF,2009
tt13596276,NA,2020-12-04,Puppy for Hanukkah,#221692,0.5807407407407408,#2200AA,2020
tt13596276,NA,2020-12-04,Puppy for Hanukkah,#3722A3,0.5451851851851852,#4F39AA,2020
tt13596276,NA,2020-12-04,Puppy for Hanukkah,#221791,0.5392592592592593,#2200AA,2020
tt13596276,NA,2020-12-04,Puppy for Hanukkah,#221694,0.5333333333333333,#2200AA,2020
tt13596276,NA,2020-12-04,Puppy for Hanukkah,#211699,0.5155555555555555,#2200AA,2020
tt13607632,"35, 10770",2020-12-17,An Unremarkable Christmas,#FFFEFF,0.3496296296296296,#FFFFFF,2020
tt13607632,"35, 10770",2020-12-17,An Unremarkable Christmas,#FFFFFF,0.2725925925925926,#FFFFFF,2020
tt13607632,"35, 10770",2020-12-17,An Unremarkable Christmas,#0B0006,0.18074074074074073,#000000,2020
tt13607632,"35, 10770",2020-12-17,An Unremarkable Christmas,#FFFDFF,0.14814814814814814,#FFFFFF,2020
tt13607632,"35, 10770",2020-12-17,An Unremarkable Christmas,#FFFFFD,0.1362962962962963,#FFFFFF,2020
tt1361330,"35, 10770, 14",2009-12-13,Santa Baby 2,#FFF8FF,2.228148148148148,#FFFFFF,2009
tt1361330,"35, 10770, 14",2009-12-13,Santa Baby 2,#F5ECF1,0.6162962962962963,#FFFFFF,2009
tt1361330,"35, 10770, 14",2009-12-13,Santa Baby 2,#FEF7FE,0.3407407407407408,#FFFFFF,2009
tt1361330,"35, 10770, 14",2009-12-13,Santa Baby 2,#F3EAEF,0.30814814814814817,#FFFFFF,2009
tt1361330,"35, 10770, 14",2009-12-13,Santa Baby 2,#F4EBF0,0.29333333333333333,#FFFFFF,2009
tt13650704,"35, 10749",2023-01-01,Holiday Boyfriend,#FFFFFF,0.6311111111111111,#FFFFFF,2023
tt13650704,"35, 10749",2023-01-01,Holiday Boyfriend,#E7E8ED,0.27555555555555555,#FFFFFF,2023
tt13650704,"35, 10749",2023-01-01,Holiday Boyfriend,#F5F4F9,0.2518518518518518,#FFFFFF,2023
tt13650704,"35, 10749",2023-01-01,Holiday Boyfriend,#F8F8FA,0.24296296296296296,#FFFFFF,2023
tt13650704,"35, 10749",2023-01-01,Holiday Boyfriend,#FEFFFF,0.22814814814814816,#FFFFFF,2023
tt13652894,"35, 10749, 10770",2020-12-13,The Christmas Sitters,#F6F4F5,0.3911111111111111,#FFFFFF,2020
tt13652894,"35, 10749, 10770",2020-12-13,The Christmas Sitters,#FFFFFD,0.3911111111111111,#FFFFFF,2020
tt13652894,"35, 10749, 10770",2020-12-13,The Christmas Sitters,#F7F5F6,0.2459259259259259,#FFFFFF,2020
tt13652894,"35, 10749, 10770",2020-12-13,The Christmas Sitters,#FFFFFF,0.1837037037037037,#FFFFFF,2020
tt13652894,"35, 10749, 10770",2020-12-13,The Christmas Sitters,#FEFFFF,0.17777777777777778,#FFFFFF,2020
tt1369647,"10749, 18, 35",2009-11-10,Christmas Angel,#000201,0.6933333333333334,#000000,2009
tt1369647,"10749, 18, 35",2009-11-10,Christmas Angel,#060000,0.557037037037037,#000000,2009
tt1369647,"10749, 18, 35",2009-11-10,Christmas Angel,#0E0206,0.29333333333333333,#000000,2009
tt1369647,"10749, 18, 35",2009-11-10,Christmas Angel,#BF181F,0.28444444444444444,#AA0000,2009
tt1369647,"10749, 18, 35",2009-11-10,Christmas Angel,#0A0102,0.2518518518518518,#000000,2009
tt13701962,"10749, 35, 18",2021-12-16,A California Christmas: City Lights,#FFDA93,0.07703703703703704,#FFDDAA,2021
tt13701962,"10749, 35, 18",2021-12-16,A California Christmas: City Lights,#F7BA8D,0.06518518518518518,#FFDDAA,2021
tt13701962,"10749, 35, 18",2021-12-16,A California Christmas: City Lights,#F9B761,0.05333333333333334,#FFBB55,2021
tt13701962,"10749, 35, 18",2021-12-16,A California Christmas: City Lights,#FDD8A3,0.05333333333333334,#FFDDAA,2021
tt13701962,"10749, 35, 18",2021-12-16,A California Christmas: City Lights,#FDDB94,0.05333333333333334,#FFDDAA,2021
tt13779034,"10749, 35, 10770",2021-12-24,Hot Chocolate Holiday,#E3E8EC,4.6429629629629625,#FFFFFF,2021
tt13779034,"10749, 35, 10770",2021-12-24,Hot Chocolate Holiday,#E4E9ED,1.5940740740740742,#FFFFFF,2021
tt13779034,"10749, 35, 10770",2021-12-24,Hot Chocolate Holiday,#E2E7EB,0.642962962962963,#FFFFFF,2021
tt13779034,"10749, 35, 10770",2021-12-24,Hot Chocolate Holiday,#000000,0.5096296296296297,#000000,2021
tt13779034,"10749, 35, 10770",2021-12-24,Hot Chocolate Holiday,#E5EAEE,0.4948148148148149,#FFFFFF,2021
tt13782052,"35, 10749, 10751",2021-12-24,1000 Miles From Christmas,#E6F0F2,0.5155555555555555,#FFFFFF,2021
tt13782052,"35, 10749, 10751",2021-12-24,1000 Miles From Christmas,#E8F2F4,0.2903703703703704,#FFFFFF,2021
tt13782052,"35, 10749, 10751",2021-12-24,1000 Miles From Christmas,#E8F0F3,0.2459259259259259,#FFFFFF,2021
tt13782052,"35, 10749, 10751",2021-12-24,1000 Miles From Christmas,#DCE5EC,0.2311111111111111,#FFFFFF,2021
tt13782052,"35, 10749, 10751",2021-12-24,1000 Miles From Christmas,#EAF2F5,0.22518518518518515,#FFFFFF,2021
tt13814142,NA,2021-03-03,Carol's Christmas,#000000,41.004444444444445,#000000,2021
tt13814142,NA,2021-03-03,Carol's Christmas,#FFFFFF,29.807407407407403,#FFFFFF,2021
tt13814142,NA,2021-03-03,Carol's Christmas,#010000,0.8859259259259259,#000000,2021
