id,chapter,title,date,location,year,chapter_city,latitude,longitude
296255995,rladies-ciudad-obregon,R-LADIES MÉXICO 4to. Encuentro Anual,2023-09-23,inperson,2023,Ciudad Obregón,27.4846619,-109.9337782
296063829,rladies-queretaro,4to. Encuentro Anual de R-Ladies México 🇲🇽,2023-09-23,online,2023,Querétaro,20.5927744,-100.3902245
296022484,rladies-morelia,R-LADIES MEXICO. 4to Encuentro Nacional,2023-09-23,inperson,2023,Morelia,19.7027116,-101.1923818
295981594,rladies-sancristobal,RLadies Mexico. 4to encuentro Anual,2023-09-23,online,2023,San Cristóbal de las Casas,16.6835469,-92.61551841991157
295965897,rladies-cuernavaca,RLadies Mexico.  4to encuentro Anual,2023-09-23,online,2023,Cuernavaca,18.9218274,-99.2342282
295965847,rladies-xalapa,4to. Encuentro Anual de R-Ladies México 🇲🇽,2023-09-23,online,2023,Xalapa,19.5408338,-96.9146374
295957699,rladies-comitan,"R-LADIES MEXICO , 4o. Encuentro Anual",2023-09-23,online,2023,Comitan,16.2441097,-92.1348514
295720243,rladies-rome,Mastering R II: The Journey Continues,2023-09-22,online,2023,"Roma, RM",41.8933203,12.4829321
294305656,rladies-coventry,An introduction: Python for R Users,2023-09-22,online,2023,Coventry,52.4081812,-1.510477
295604036,rladies-vancouver,R beginner workshop series - Part 2!,2023-09-20,online,2023,"Vancouver, BC",49.2608724,-123.113952
295030949,rladies-chicago,postit::conf R-Ladies Reception ,2023-09-20,inperson,2023,"Chicago, IL",41.8755616,-87.6244212
295609657,rladies-ribeirao-preto,Introdução aos métodos comparativos filogenéticos,2023-09-16,online,2023,Ribeirão Preto,-21.1776315,-47.8100983
296035527,rladies-mendoza,Introducción a R: Introducción a la confección de informes con Quarto ,2023-09-15,online,2023,Mendoza,-34.787093049999996,-68.43818677312292
295297310,rladies-manchester,R-Ladies at Gravitas - Career Pathways Panel,2023-09-14,inperson,2023,Manchester,53.4794892,-2.2451148
296035516,rladies-mendoza,Introducción a R: Visualización de datos con ggplot2,2023-09-14,online,2023,Mendoza,-34.787093049999996,-68.43818677312292
294882423,rladies-bariloche,"GRUPO 3. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""",2023-09-14,online,2023,San Carlos de Bariloche,-41.1334421,-71.3098425
295523373,rladies-vancouver,R beginner workshop series - Part 1!,2023-09-13,online,2023,"Vancouver, BC",49.2608724,-123.113952
296035502,rladies-mendoza,Introducción a R: manipulación de datos utilizando el ecosistema Tidyverse,2023-09-13,online,2023,Mendoza,-34.787093049999996,-68.43818677312292
296035007,rladies-mendoza,Introducción al lenguaje de programación estadístico R,2023-09-12,online,2023,Mendoza,-34.787093049999996,-68.43818677312292
295083775,rladies-st-louis,Project Oriented Workflows,2023-09-11,online,2023,"Saint Louis, MO",38.6280278,-90.1910154
294207284,rladies-paris,Generative AI for R Programmers,2023-09-09,online,2023,Paris,48.8534951,2.3483915
293909113,rladies-lagos,Generative AI for R Programmers,2023-09-09,online,2023,Lagos,6.4550575,3.3941795
295505592,rladies-buenos-aires,Introducción al Análisis de la Encuesta Permanente de Hogares con R,2023-09-07,inperson,2023,Buenos Aires,-34.6075682,-58.4370894
295460081,rladies-bariloche,"Análisis multivariado para datos biológicos, un primer acercamiento.",2023-08-31,inperson,2023,San Carlos de Bariloche,-41.1334421,-71.3098425
295407190,rladies-philly,"The 3 Rs of R Coding: Reduce, Reuse, and Reproduce",2023-08-29,online,2023,"Philadelphia, PA",39.9527237,-75.1635262
295567095,rladies-taipei,AI & VR in Sports,2023-08-28,online,2023,Taipei,25.0375198,121.5636796
295173070,rladies-rome,R/Bioconductor watch party for #BioC2023 ,2023-08-28,inperson,2023,"Roma, RM",41.8933203,12.4829321
295646982,rladies-jakarta,18-th Meetup: Data Science Workflow Essentials: A Practical Demonstration in R,2023-08-26,online,2023,Jakarta,-6.175247,106.8270488
295516128,rladies-cuernavaca,Trabajando con GitHub desde RStudio,2023-08-24,online,2023,Cuernavaca,18.9218274,-99.2342282
295505752,rladies-medellin,R para análisis de confiabilidad en industrias de alto riesgo,2023-08-23,online,2023,Medellín,6.2697018,-75.60252574475943
294198849,rladies-abuja,Working with JavaScript in R,2023-08-23,inperson,2023,Abuja,9.0643305,7.4892974
295142872,rladies-rtp,[ONLINE] #tidytuesday Work Group,2023-08-22,online,2023,"Durham, NC",35.996653,-78.9018053
295198416,rladies-santa-barbara,Summer Mix and Mingle,2023-08-22,inperson,2023,"Santa Barbara, CA",34.4221319,-119.702667
294773824,rladies-seattle,R-Ladies Social / Post-Cascadia R Conference ,2023-08-19,inperson,2023,"Seattle, WA",47.6038321,-122.330062
294823859,rladies-zurich,oRganized: how do you structure your R-work?,2023-08-16,inperson,2023,Zürich,47.3744489,8.5410422
295011502,rladies-lagos,Hacknosis: Optimizing Patient Experiences,2023-08-14,online,2023,Lagos,6.4550575,3.3941795
294923371,rladies-remote,Debugging in R with Shannon Pileggi,2023-08-14,online,2023,"San Francisco, CA",37.7790262,-122.419906
295198257,rladies-santa-rosa,Campeonas del Software libre para ciencia. ,2023-08-08,online,2023,Santa Rosa,38.4404925,-122.7141049
295191598,rladies-buenos-aires,Campeonas del Software libre para ciencia,2023-08-08,online,2023,Buenos Aires,-34.6075682,-58.4370894
294908643,rladies-newyork,[Online] Lessons from COVID-19: Non-random Missing Data and Its Consequences,2023-08-08,online,2023,"New York, NY",40.7127281,-74.0060152
293471410,rladies-morelia,Graficando al Centro de Ciencias Matemáticas,2023-07-31,inperson,2023,Morelia,19.7027116,-101.1923818
294283382,rladies-taipei,入門 AI 開源的生態系平台 Hugging Face,2023-07-31,online,2023,Taipei,25.0375198,121.5636796
294926612,rladies-cuernavaca,Generación de Proyectos en RStudio,2023-07-27,online,2023,Cuernavaca,18.9218274,-99.2342282
294638542,rladies-rome,Mastering R: An Intensive Crash Course for Data Enthusiasts!,2023-07-27,online,2023,"Roma, RM",41.8933203,12.4829321
294402233,rladies-newyork,R-ladies New York Summer Social,2023-07-23,inperson,2023,"New York, NY",40.7127281,-74.0060152
291024713,rladies-coventry,Introduction to Bayesian GLMs with brms,2023-05-11,online,2023,Coventry,52.4081812,-1.510477
291024515,rladies-coventry,the Basics of Visualising Map Data in R using ggplot2,2023-04-05,online,2023,Coventry,52.4081812,-1.510477
291002435,rladies-coventry,an introduction to Bayesian statistics in R.,2023-03-16,online,2023,Coventry,52.4081812,-1.510477
289394297,rladies-zurich,R-Ladies Zürich Event on International Women‘s Day,2023-03-08,inperson,2023,Zürich,47.3744489,8.5410422
290580420,rladies-tc,The Leap of Faith: Intro to Causal Inference,2023-03-02,online,2023,"Minneapolis, MN",44.9772995,-93.2654692
290280800,rladies-taipei,淺談總經數據與金融市場應用,2023-02-27,online,2023,Taipei,25.0375198,121.5636796
290460048,rladies-st-louis,Regular Expressions and Working with Text Strings ,2023-02-22,online,2023,"Saint Louis, MO",38.6280278,-90.1910154
290703125,rladies-philly,TidyTuesday with R-Ladies Philly & Philly RUG,2023-02-15,online,2023,"Philadelphia, PA",39.9527237,-75.1635262
290673316,rladies-rome,Introduction to Quarto,2023-02-13,online,2023,"Roma, RM",41.8933203,12.4829321
290949993,rladies-dc,Building a career as a Jill of all trades,2023-02-08,online,2023,"Washington, DC",38.8950368,-77.0365427
290832792,rladies-manchester,R-Ladies Mcr at N-Brown - third time lucky!,2023-01-31,inperson,2023,Manchester,53.4794892,-2.2451148
290321777,rladies-newyork,R-Ladies Book Club,2023-01-28,online,2023,"New York, NY",40.7127281,-74.0060152
291042330,rladies-urmia,Species distribution modeling using R,2023-01-28,online,2023,Orumiyeh,37.548341,45.0667111
290847287,rladies-cologne,Streamline Your Data Science Processes with GitHub Actions and Quarto,2023-01-27,online,2023,Cologne,43.7218277,0.9774958
290845512,rladies-paris,Streamline Your Data Science Processes with GitHub Actions and Quarto,2023-01-27,online,2023,Paris,48.8534951,2.3483915
290100305,rladies-bergen,Auto-magical tables in R,2023-01-27,inperson,2023,Bergen,60.3943055,5.3259192
290100296,rladies-bergen,Auto-magical tables in R,2023-01-27,online,2023,Bergen,60.3943055,5.3259192
291051188,rladies-cuernavaca,Introducción a la Programación en R: Paradigmas de Programación,2023-01-26,online,2023,Cuernavaca,18.9218274,-99.2342282
291051184,rladies-cuernavaca,Introducción a la Programación en R: Paradigmas de Programación,2023-01-26,online,2023,Cuernavaca,18.9218274,-99.2342282
290975967,rladies-barcelona,Re-Launch Event R-Ladies & BarcelonaR |  R for Geospatial Data Sience,2023-01-25,inperson,2023,Barcelona,41.3828939,2.1774322
290862259,rladies-rtp,[ONLINE] Accessing Census Data in R through APIs,2023-01-25,online,2023,"Durham, NC",35.996653,-78.9018053
290738005,rladies-ljubljana,DELAVNICA: Organizacija projekta v R ,2023-01-25,inperson,2023,Ljubljana,46.0500268,14.5069289
290557387,rladies-st-louis,Intro to Linear Optimization with R,2023-01-24,online,2023,"Saint Louis, MO",38.6280278,-90.1910154
289517054,rladies-rome,Machine learning operations with vetiver,2023-01-24,online,2023,"Roma, RM",41.8933203,12.4829321
290969020,rladies-irvine,Cross-Post for SoCal RUG: Building R Packages on Easy Mode,2023-01-24,online,2023,"Irvine, CA",33.6856969,-117.8259819
290929849,rladies-morelia,Primera reunión: organización y temas,2023-01-24,inperson,2023,Morelia,19.7027116,-101.1923818
291090882,rladies-utrecht,Boook club “Hands-On Machine Learning with R” - Chp14 - Support Vector Machines,2023-01-23,online,2023,Utrecht,52.080985600000005,5.12768396945229
291026161,rladies-stillwater,Spring semester social,2023-01-21,inperson,2023,"Stillwater, OK",36.1156306,-97.0585717
289394180,rladies-zurich,Pub Night,2023-01-20,inperson,2023,Zürich,47.3744489,8.5410422
289547180,rladies-dc,Year end meet-and-greet and trivia!,2022-12-15,online,2022,"Washington, DC",38.8950368,-77.0365427
289662721,rladies-vienna,Getting to know golem - RLadies Vienna December Meetup 2022,2022-12-05,inperson,2022,Vienna,48.2083537,16.3725042
289394155,rladies-zurich,Personalize your own ggplot theme,2022-12-01,inperson,2022,Zürich,47.3744489,8.5410422
289684318,rladies-melbourne,Choose your own adventure: Tools for Open and Reproducible Research,2022-11-30,inperson,2022,Melbourne,-37.8142454,144.9631732
289309729,rladies-morelia,Gráficas de R ladies tercera sesión,2022-11-29,inperson,2022,Morelia,19.7027116,-101.1923818
289672703,rladies-montevideo,R-encuentro RLadies & GURU,2022-11-29,inperson,2022,Montevideo,-34.9058916,-56.1913095
289743592,rladies-bergen,Winter meetup,2022-11-29,inperson,2022,Bergen,60.3943055,5.3259192
288113036,rladies-taipei,使用 R 處理基因數據與視覺化 Genomic Data Processing and Visualization in R,2022-11-28,inperson,2022,Taipei,25.0375198,121.5636796
289726785,rladies-helsinki,Data Manipulation with dplyr - Episode 1,2022-11-28,inperson,2022,Helsinki,60.1674881,24.9427473
289381418,rladies-bariloche,"GRUPO 3. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""",2022-11-24,online,2022,San Carlos de Bariloche,-41.1334421,-71.3098425
289768539,rladies-buenos-aires,Creando tablas en {gt} con Spotify API & Bad Bunny,2022-11-23,online,2022,Buenos Aires,-34.6075682,-58.4370894
289768537,rladies-medellin,Introducción al Aprendizaje no Supervisado en R,2022-11-23,online,2022,Medellín,6.2697018,-75.60252574475943
289773716,rladies-utrecht,"Book Club ""Machine Learning with R"" - Decision trees and Bagging",2022-11-21,online,2022,Utrecht,52.080985600000005,5.12768396945229
289207713,rladies-ribeirao-preto,Refletindo o pertencimento e a representatividade na Ciência,2022-11-17,online,2022,Ribeirão Preto,-21.1776315,-47.8100983
289692184,rladies-tc,November Social,2022-11-17,inperson,2022,"Minneapolis, MN",44.9772995,-93.2654692
289485173,rladies-rtp,[ONLINE] R-Ladies 💙 Quarto,2022-11-17,online,2022,"Durham, NC",35.996653,-78.9018053
289399247,rladies-dc,Introduction to R Shiny,2022-11-16,online,2022,"Washington, DC",38.8950368,-77.0365427
289547402,rladies-newyork,All Aboard Transportation and Data,2022-11-15,online,2022,"New York, NY",40.7127281,-74.0060152
289134335,rladies-goiania,Universo Tidyverse: Do R para SQL com o pacote dbplyr,2022-11-12,inperson,2022,Goiania,-16.680882,-49.2532691
289610187,rladies-quito,Ven a celebrar los 10 AÑOS de R-Ladies ,2022-11-10,inperson,2022,Quito,-0.2201641,-78.5123274
289620345,rladies-guayaquil,Ven a celebrar los 10 AÑOS de R-Ladies,2022-11-10,online,2022,Guayaquil,-2.1900563,-79.8868741
289026575,rladies-glasgow,An Introduction to UI/UX in Shiny,2022-11-10,online,2022,"Glasgow, V2",55.861155,-4.2501687
289381417,rladies-bariloche,"GRUPO 3. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""",2022-11-10,online,2022,San Carlos de Bariloche,-41.1334421,-71.3098425
289397444,rladies-philly,IN-PERSON Happy Hour!,2022-11-09,inperson,2022,"Philadelphia, PA",39.9527237,-75.1635262
289162926,rladies-manchester,POSTPONED: R-Ladies Mcr at N-Brown,2022-11-09,inperson,2022,Manchester,53.4794892,-2.2451148
289432128,rladies-den-bosch,Boook club “Hands-On Machine Learning with R” #5 - Chp7 Splines - Chp 8 KNN,2022-11-07,online,2022,Den Bosch,51.6889387,5.303116
289472242,rladies-bogor,Not real VEGAN: Translate metabarcoding sequences to ecological understanding,2022-11-05,online,2022,Bogor,-6.5962986,106.7972421
289500919,rladies-cuernavaca,Gráficos para publicación,2022-11-04,online,2022,Cuernavaca,18.9218274,-99.2342282
289496266,rladies-stillwater,Shut Up and Code,2022-11-03,online,2022,"Stillwater, OK",36.1156306,-97.0585717
289278809,rladies-newyork,Join our team! R-Ladies NYC Board Information Session,2022-11-01,online,2022,"New York, NY",40.7127281,-74.0060152
288520262,rladies-taipei,Microsoft Ignite x R-Ladies Taipei,2022-10-31,online,2022,Taipei,25.0375198,121.5636796
289426479,rladies-talca,Cosas terroríficas que pasan al trabajar con datos y cómo perderles el miedo,2022-10-31,online,2022,Talca,-35.4265343,-71.6660322
289422397,rladies-valparaiso,Cosas terroríficas que pasan al trabajar con datos y cómo perderles el miedo,2022-10-31,online,2022,Valparaíso,-33.0458456,-71.6196749
289405034,rladies-concepcion,Cosas terroríficas que pasan al trabajar con datos y cómo perderles el miedo,2022-10-31,online,2022,Concepción,-36.8270795,-73.0502399
289404926,rladies-scl,Cosas terroríficas que pasan al trabajar con datos y cómo perderles el miedo,2022-10-31,online,2022,Santiago,9.8694792,-83.7980749
288082908,rladies-abuja,Running code while we're sleeping: Introduction to GitHub Actions for R Users,2022-10-29,inperson,2022,Abuja,9.0643305,7.4892974
289252256,rladies-gaborone,Introduction to R,2022-10-29,inperson,2022,Gaborone,-24.6581357,25.9088474
289022629,rladies-ljubljana,Let's meet for the first time,2022-10-27,inperson,2022,Ljubljana,46.0500268,14.5069289
288796207,rladies-bariloche,"GRUPO 3. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""",2022-10-27,online,2022,San Carlos de Bariloche,-41.1334421,-71.3098425
288256892,rladies-st-louis,Intro to Quarto with Isabella Velásquez,2022-10-27,online,2022,"Saint Louis, MO",38.6280278,-90.1910154
288674556,rladies-tunis,Automate the web with RSelenium,2022-10-26,online,2022,Tunis,36.8002068,10.1857757
289144153,rladies-london,HYBRID: Styling {ggplot2} graphics for accessibility,2022-10-26,inperson,2022,London,51.5074456,-0.1277653
288906314,rladies-dc,Communicating Data Science: Lessons Learned,2022-10-26,online,2022,"Washington, DC",38.8950368,-77.0365427
289031143,rladies-utrecht,Book club “Hands-On Machine Learning with R” #4 - Regularised Regression,2022-10-24,online,2022,Utrecht,52.080985600000005,5.12768396945229
288828513,rladies-montreal,R-Ladies Meeting: TBC,2022-10-20,inperson,2022,"Montréal, QC",45.5031824,-73.5698065
288828512,rladies-montreal,R-Ladies Meeting: TBC,2022-10-20,inperson,2022,"Montréal, QC",45.5031824,-73.5698065
288413329,rladies-rtp,[ONLINE] Falling Into Data Science with R 🍂,2022-10-19,online,2022,"Durham, NC",35.996653,-78.9018053
288759126,rladies-morelia,Segunda sesión gráficas de mujeres ,2022-10-18,inperson,2022,Morelia,19.7027116,-101.1923818
287992151,rladies-st-louis,Clinical Reporting with {gtsummary},2022-10-17,online,2022,"Saint Louis, MO",38.6280278,-90.1910154
288564587,rladies-rtp,[UPDATE: NOW VIRTUAL] Falling into Tidyverse,2022-10-14,online,2022,"Durham, NC",35.996653,-78.9018053
289101756,rladies-stillwater,Shut Up and Code,2022-10-14,online,2022,"Stillwater, OK",36.1156306,-97.0585717
288964586,rladies-paris,Introduction to {ggplot2} in R,2022-10-13,online,2022,Paris,48.8534951,2.3483915
288854044,rladies-melbourne,How I use workflowr to create reproducible analyses,2022-10-13,online,2022,Melbourne,-37.8142454,144.9631732
289045887,rladies-cuernavaca,Gráficos Avanzados,2022-10-13,online,2022,Cuernavaca,18.9218274,-99.2342282
288397735,rladies-philly,Collages and Patterns: Making art in R,2022-10-12,online,2022,"Philadelphia, PA",39.9527237,-75.1635262
288917708,rladies-budapest,tRansfoRmeRs,2022-10-11,inperson,2022,Budapest,47.4978918,19.0401609
288178187,rladies-st-louis,Intro to Iteration with Merve Ileri Tayar,2022-10-11,online,2022,"Saint Louis, MO",38.6280278,-90.1910154
288759339,rladies-den-bosch,"Boook club ""Hands-On Machine Learning with R"" - THIRD meeting!",2022-10-10,online,2022,Den Bosch,51.6889387,5.303116
288750939,rladies-newyork,Workshop: Writing Meaningful Alt-Texts for Data Visualizations in R,2022-10-10,online,2022,"New York, NY",40.7127281,-74.0060152
288978870,rladies-villahermosa,Desarrollando modelos lineales y generalizados con GGPLOT2,2022-10-08,online,2022,Villahermosa,18.0018152,-92.9330401483751
288812780,rladies-goiania,Metanálise: Uma introdução a partir dos pacotes metaDigitise e metafor,2022-10-08,inperson,2022,Goiania,-16.680882,-49.2532691
286102816,rladies-gaborone,Sentiment Analysis using R ,2022-10-08,online,2022,Gaborone,-24.6581357,25.9088474
288383903,rladies-bariloche,"GRUPO 3. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""",2022-10-06,online,2022,San Carlos de Bariloche,-41.1334421,-71.3098425
288675906,rladies-stillwater,Shut Up and Code,2022-10-06,online,2022,"Stillwater, OK",36.1156306,-97.0585717
288325264,rladies-manchester,POSTPONED DUE TO RAIL STRIKES: R-Ladies Mcr at N-Brown,2022-10-05,inperson,2022,Manchester,53.4794892,-2.2451148
288192284,rladies-st-louis,Wrangling Data in the Tidyverse,2022-10-04,online,2022,"Saint Louis, MO",38.6280278,-90.1910154
288353773,rladies-san-diego,SoCal R Users Group: Advanced Regression Models with R Applications,2022-10-01,inperson,2022,"San Diego, CA",32.7174202,-117.1627728
288408904,rladies-urmia,Book Club R4DS- in Persian,2022-10-01,online,2022,Orumiyeh,37.548341,45.0667111
288303064,rladies-dammam,1st Steps in Tidyverse,2022-09-30,online,2022,Dammam,26.4367824,50.1039991
288227304,rladies-paris,Bringing your plots to cloud nine with {Plotnine},2022-09-30,online,2022,Paris,48.8534951,2.3483915
288222983,rladies-cologne,Bringing your plots to cloud nine with {Plotnine},2022-09-30,online,2022,Cologne,43.7218277,0.9774958
288675774,rladies-stillwater,Shut Up and Code,2022-09-30,online,2022,"Stillwater, OK",36.1156306,-97.0585717
287894111,rladies-philly,"Webscraping, Geocoding & Interactive Map-Making with Center City Sips Data",2022-09-29,online,2022,"Philadelphia, PA",39.9527237,-75.1635262
287640589,rladies-st-louis,Happy 5th Anniversary to Us! Join us for a Virtual Cocktail Class to Celebrate,2022-09-28,online,2022,"Saint Louis, MO",38.6280278,-90.1910154
288311691,rladies-london,REMOTE: Using Shiny apps for dashboards in the NHS ,2022-09-28,online,2022,London,51.5074456,-0.1277653
288426842,rladies-brisbane,Making your workflow work for you,2022-09-28,inperson,2022,Brisbane,-27.4689682,153.0234991
288516788,rladies-melbourne,Switching between space and time: Spatio-temporal analysis with cubble,2022-09-27,online,2022,Melbourne,-37.8142454,144.9631732
288445028,rladies-morelia,Gráficas de R ladies,2022-09-27,inperson,2022,Morelia,19.7027116,-101.1923818
288375610,rladies-taipei,資訊安全領域中的異常偵測 Anomaly detection in information security,2022-09-26,online,2022,Taipei,25.0375198,121.5636796
288444648,rladies-den-bosch,"Boook club ""Hands-On Machine Learning with R"" - Second meeting!",2022-09-26,online,2022,Den Bosch,51.6889387,5.303116
288441399,rladies-utrecht,"Book club ""Hands-On Machine Learning with R"" - Second meeting! ",2022-09-26,online,2022,Utrecht,52.080985600000005,5.12768396945229
288318967,rladies-vancouver,Vancouver Datajam's Datafest 2022 ,2022-09-26,online,2022,"Vancouver, BC",49.2608724,-123.113952
288546129,rladies-goiania,Universo Tidyverse: Transformando dados com o pacote dplyr,2022-09-24,inperson,2022,Goiania,-16.680882,-49.2532691
288567966,rladies-queretaro,Tercer Encuentro Anual de R-Ladies México,2022-09-24,inperson,2022,Querétaro,20.5927744,-100.3902245
288671663,rladies-cdmx,3er. Encuentro Anual de R-Ladies México 🇲🇽,2022-09-24,inperson,2022,México City,19.4326296,-99.1331785
288617762,rladies-xalapa,3er. Encuentro Anual de R-Ladies México 🇲🇽 ,2022-09-24,online,2022,Xalapa,19.5408338,-96.9146374
288606175,rladies-sancristobal,R-Ladies México | 3er Encuentro Anual,2022-09-24,online,2022,San Cristóbal de las Casas,16.6835469,-92.61551841991157
288604917,rladies-comitan,R-LADIES MEXICO |   3er  ENCUENTRO ANUAL,2022-09-24,inperson,2022,Comitan,16.2441097,-92.1348514
288593119,rladies-cuernavaca,3er Encuentro Anual Rladies Mexico. Gráficas con ggplot2,2022-09-24,online,2022,Cuernavaca,18.9218274,-99.2342282
288444847,rladies-morelia,Encuentro nacional de R ladies,2022-09-24,inperson,2022,Morelia,19.7027116,-101.1923818
288610342,rladies-ciudad-obregon,3er. Encuentro Anual RLadies México. Gráficas con ggplot2,2022-09-24,online,2022,Ciudad Obregón,27.4846619,-109.9337782
288271241,rladies-dc,How to spatial modeling with R,2022-09-22,online,2022,"Washington, DC",38.8950368,-77.0365427
287520144,rladies-newyork,R-Ladies NYC Lightning Talks - RSVP and Call for Speakers,2022-09-20,online,2022,"New York, NY",40.7127281,-74.0060152
288438564,rladies-seattle,End of Summer Social,2022-09-20,inperson,2022,"Seattle, WA",47.6038321,-122.330062
288362900,rladies-seattle,Introduction to R,2022-09-20,online,2022,"Seattle, WA",47.6038321,-122.330062
288362075,rladies-jujuy,Primera Reunión R Ladies Jujuy - presencial!,2022-09-19,inperson,2022,Jujuy,-23.3161458,-65.7595288
288189212,rladies-ribeirao-preto,Visualização de dados com 'ggplot2' e 'dplyr',2022-09-16,online,2022,Ribeirão Preto,-21.1776315,-47.8100983
288381733,rladies-bariloche,Análisis bibliométrico en R como complemento de revisiones bibliográficas,2022-09-16,inperson,2022,San Carlos de Bariloche,-41.1334421,-71.3098425
288086396,rladies-montreal,R-Ladies Meeting: TBC,2022-09-15,inperson,2022,"Montréal, QC",45.5031824,-73.5698065
288086395,rladies-montreal,R-Ladies Meeting: TBC,2022-09-15,inperson,2022,"Montréal, QC",45.5031824,-73.5698065
286312055,rladies-zurich,Creative CVs with RMarkdown,2022-09-13,inperson,2022,Zürich,47.3744489,8.5410422
287850564,rladies-philly,September BookClub - ISLR Tidymodels Lab,2022-09-13,online,2022,"Philadelphia, PA",39.9527237,-75.1635262
288058264,rladies-johannesburg,How to Send Email With R,2022-09-13,online,2022,Johannesburg,-26.205,28.049722
288225262,rladies-den-bosch,"Boook club ""Hands-On Machine Learning with R"" - First meeting! ",2022-09-12,online,2022,Den Bosch,51.6889387,5.303116
288224813,rladies-utrecht,"Book club ""Hands-On Machine Learning with R"" - First meeting! ",2022-09-12,online,2022,Utrecht,52.080985600000005,5.12768396945229
288189413,rladies-goiania,LINGUAGEM R COMO FERRAMENTA DE SIG,2022-09-10,inperson,2022,Goiania,-16.680882,-49.2532691
288150358,rladies-guadalajara,Visualización de las violencias contra las mujeres en México.,2022-09-10,online,2022,Guadalajara,20.6720375,-103.338396
288326026,rladies-morelia,Gráficas de R ladies,2022-09-08,inperson,2022,Morelia,19.7027116,-101.1923818
287856868,rladies-paris,"Keeping it Tidy: Using the Tidyverse to Organize, Transform, and Visualize Data",2022-09-08,online,2022,Paris,48.8534951,2.3483915
287789011,rladies-bariloche,"GRUPO 3. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""",2022-09-08,online,2022,San Carlos de Bariloche,-41.1334421,-71.3098425
288071289,rladies-canberra,Venables Award Winners 2022 seminar watch party,2022-09-08,inperson,2022,Canberra,-35.2975906,149.1012676
287181350,rladies-chennai,Data Analysis Using Principal Component Analysis,2022-09-04,online,2022,Chennai,13.0836939,80.270186
288235130,rladies-stillwater,Inaugural Welcome Event - In Person,2022-09-03,inperson,2022,"Stillwater, OK",36.1156306,-97.0585717
287746143,rladies-stillwater,Welcome Event - In Person,2022-09-03,inperson,2022,"Stillwater, OK",36.1156306,-97.0585717
287712755,rladies-urmia,Book Club session8: Programming - In Persian,2022-09-02,online,2022,Orumiyeh,37.548341,45.0667111
287978684,rladies-melbourne,"The workflow of tidy data, constructing plots and making data-driven decisions",2022-09-01,inperson,2022,Melbourne,-37.8142454,144.9631732
287727956,rladies-medellin,Introducción a Machine Learning en R,2022-08-31,inperson,2022,Medellín,6.2697018,-75.60252574475943
287780773,rladies-morelia,Buscando bases de datos para nuestras reuniones del semestre,2022-08-30,inperson,2022,Morelia,19.7027116,-101.1923818
286801131,rladies-taipei,具有隱私保護的自然影像合成,2022-08-29,online,2022,Taipei,25.0375198,121.5636796
287497142,rladies-ribeirao-preto,Acessando a API do Google Earth Engine com o 'rgee',2022-08-27,online,2022,Ribeirão Preto,-21.1776315,-47.8100983
287500901,rladies-bariloche,"GRUPO 3. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""",2022-08-25,online,2022,San Carlos de Bariloche,-41.1334421,-71.3098425
288001533,rladies-urmia,Remote Sensing in R- سنجش از دور در آر,2022-08-25,online,2022,Orumiyeh,37.548341,45.0667111
288020045,rladies-lima,"Grupo de estudio: ""Mastering Shiny""- Evento de cierre",2022-08-24,online,2022,Lima,-12.0621065,-77.0365256
287782505,rladies-rtp,[ONLINE] #tidytuesday Work Group,2022-08-23,inperson,2022,"Durham, NC",35.996653,-78.9018053
287949459,rladies-irvine,Cross-Post from SoCal RUG: I fit a model... now what?,2022-08-23,online,2022,"Irvine, CA",33.6856969,-117.8259819
287868502,rladies-bogor,R Ladies Bogor 14th meet up: Mixture Modelling in R with case study,2022-08-20,inperson,2022,Bogor,-6.5962986,106.7972421
287161869,rladies-newyork,R-Ladies Book Club,2022-08-20,inperson,2022,"New York, NY",40.7127281,-74.0060152
287502158,rladies-montreal,R-Ladies Meeting: TBC,2022-08-18,inperson,2022,"Montréal, QC",45.5031824,-73.5698065
287082225,rladies-philly,August BookClub - ISLR Tidymodels Lab,2022-08-18,online,2022,"Philadelphia, PA",39.9527237,-75.1635262
286609449,rladies-montreal,R-Ladies Meeting: TBC,2022-08-18,inperson,2022,"Montréal, QC",45.5031824,-73.5698065
286609448,rladies-montreal,R-Ladies Meeting: TBC,2022-08-18,inperson,2022,"Montréal, QC",45.5031824,-73.5698065
287836013,rladies-bergen,Making and publishing your first R package *** Virtual attendance***,2022-08-17,online,2022,Bergen,60.3943055,5.3259192
287835483,rladies-bergen,Making and publishing your first R package,2022-08-17,inperson,2022,Bergen,60.3943055,5.3259192
287820780,rladies-lima,"Grupo de estudio: ""Mastering Shiny""- Sesión 5",2022-08-15,inperson,2022,Lima,-12.0621065,-77.0365256
287735488,rladies-urmia,Reinforcement learning in R,2022-08-14,online,2022,Orumiyeh,37.548341,45.0667111
